codi_districte|nom_districte|codi_barri|nom_barri|codi_aeb|codi_seccio_censal|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|197|075|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|197|076|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|197|077|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|198|078|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|198|079|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|198|080|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|198|081|Barcelona
09|Sant Andreu|62|el Congrés i els Indians|198|082|Barcelona
09|Sant Andreu|63|Navas|199|083|Barcelona
09|Sant Andreu|63|Navas|199|084|Barcelona
09|Sant Andreu|63|Navas|199|085|Barcelona
09|Sant Andreu|63|Navas|199|086|Barcelona
09|Sant Andreu|63|Navas|199|087|Barcelona
09|Sant Andreu|63|Navas|199|088|Barcelona
09|Sant Andreu|63|Navas|199|089|Barcelona
09|Sant Andreu|63|Navas|200|090|Barcelona
09|Sant Andreu|63|Navas|200|091|Barcelona
09|Sant Andreu|63|Navas|200|092|Barcelona
09|Sant Andreu|63|Navas|200|093|Barcelona
09|Sant Andreu|63|Navas|200|094|Barcelona
09|Sant Andreu|63|Navas|200|095|Barcelona
09|Sant Andreu|61|la Sagrera|193|156|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|201|001|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|201|002|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|201|003|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|201|004|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|201|005|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|006|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|007|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|008|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|009|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|010|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|202|011|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|012|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|013|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|014|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|015|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|016|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|017|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|203|018|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|019|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|020|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|021|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|022|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|023|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|024|Barcelona
10|Sant Martí|64|el Camp de l'Arpa del Clot|204|025|Barcelona
10|Sant Martí|65|el Clot|205|026|Barcelona
10|Sant Martí|65|el Clot|205|027|Barcelona
10|Sant Martí|65|el Clot|205|028|Barcelona
10|Sant Martí|65|el Clot|205|029|Barcelona
10|Sant Martí|65|el Clot|205|030|Barcelona
10|Sant Martí|65|el Clot|205|031|Barcelona
10|Sant Martí|65|el Clot|206|032|Barcelona
10|Sant Martí|65|el Clot|206|033|Barcelona
10|Sant Martí|65|el Clot|206|034|Barcelona
10|Sant Martí|65|el Clot|206|035|Barcelona
10|Sant Martí|65|el Clot|206|036|Barcelona
10|Sant Martí|65|el Clot|206|037|Barcelona
10|Sant Martí|65|el Clot|207|038|Barcelona
10|Sant Martí|65|el Clot|207|039|Barcelona
10|Sant Martí|65|el Clot|207|040|Barcelona
10|Sant Martí|65|el Clot|207|041|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|208|042|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|208|043|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|044|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|045|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|046|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|047|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|048|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|049|Barcelona
10|Sant Martí|66|el Parc i la Llacuna del Poblenou|209|050|Barcelona
10|Sant Martí|67|la Vila Olímpica del Poblenou|210|051|Barcelona
10|Sant Martí|67|la Vila Olímpica del Poblenou|210|052|Barcelona
10|Sant Martí|67|la Vila Olímpica del Poblenou|210|053|Barcelona
10|Sant Martí|67|la Vila Olímpica del Poblenou|210|054|Barcelona
10|Sant Martí|67|la Vila Olímpica del Poblenou|211|055|Barcelona
10|Sant Martí|68|el Poblenou|212|056|Barcelona
10|Sant Martí|68|el Poblenou|212|057|Barcelona
10|Sant Martí|68|el Poblenou|212|058|Barcelona
10|Sant Martí|68|el Poblenou|213|059|Barcelona
10|Sant Martí|68|el Poblenou|213|060|Barcelona
10|Sant Martí|68|el Poblenou|213|061|Barcelona
10|Sant Martí|68|el Poblenou|213|062|Barcelona
10|Sant Martí|68|el Poblenou|214|063|Barcelona
10|Sant Martí|68|el Poblenou|214|064|Barcelona
10|Sant Martí|68|el Poblenou|214|065|Barcelona
10|Sant Martí|68|el Poblenou|214|066|Barcelona
10|Sant Martí|68|el Poblenou|214|067|Barcelona
10|Sant Martí|68|el Poblenou|214|068|Barcelona
10|Sant Martí|68|el Poblenou|215|069|Barcelona
10|Sant Martí|68|el Poblenou|215|070|Barcelona
10|Sant Martí|68|el Poblenou|215|071|Barcelona
10|Sant Martí|68|el Poblenou|215|072|Barcelona
10|Sant Martí|68|el Poblenou|215|073|Barcelona
10|Sant Martí|68|el Poblenou|215|074|Barcelona
10|Sant Martí|68|el Poblenou|215|075|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|216|076|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|217|077|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|217|078|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|217|079|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|218|080|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|219|081|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|219|082|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|219|083|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|219|084|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|220|085|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|220|086|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|220|087|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|220|088|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|221|089|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|222|090|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|222|091|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|222|092|Barcelona
10|Sant Martí|70|el Besòs i el Maresme|222|093|Barcelona
10|Sant Martí|71|Provençals del Poblenou|223|094|Barcelona
10|Sant Martí|71|Provençals del Poblenou|223|095|Barcelona
10|Sant Martí|71|Provençals del Poblenou|224|096|Barcelona
10|Sant Martí|71|Provençals del Poblenou|224|097|Barcelona
10|Sant Martí|71|Provençals del Poblenou|224|098|Barcelona
10|Sant Martí|71|Provençals del Poblenou|224|099|Barcelona
10|Sant Martí|71|Provençals del Poblenou|224|100|Barcelona
10|Sant Martí|71|Provençals del Poblenou|225|101|Barcelona
10|Sant Martí|71|Provençals del Poblenou|225|102|Barcelona
10|Sant Martí|71|Provençals del Poblenou|225|103|Barcelona
10|Sant Martí|71|Provençals del Poblenou|225|104|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|105|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|106|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|107|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|108|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|109|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|226|110|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|227|111|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|227|112|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|227|113|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|227|114|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|228|115|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|228|116|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|228|117|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|228|118|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|228|119|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|229|120|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|229|121|Barcelona
10|Sant Martí|72|Sant Martí de Provençals|229|122|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|123|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|124|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|125|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|126|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|127|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|128|Barcelona
10|Sant Martí|73|la Verneda i la Pau|230|129|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|130|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|131|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|132|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|133|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|134|Barcelona
10|Sant Martí|73|la Verneda i la Pau|231|135|Barcelona
10|Sant Martí|73|la Verneda i la Pau|232|136|Barcelona
10|Sant Martí|73|la Verneda i la Pau|232|137|Barcelona
10|Sant Martí|73|la Verneda i la Pau|232|138|Barcelona
10|Sant Martí|73|la Verneda i la Pau|232|139|Barcelona
10|Sant Martí|73|la Verneda i la Pau|233|140|Barcelona
10|Sant Martí|73|la Verneda i la Pau|233|141|Barcelona
10|Sant Martí|73|la Verneda i la Pau|233|142|Barcelona
10|Sant Martí|73|la Verneda i la Pau|233|143|Barcelona
10|Sant Martí|65|el Clot|206|234|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|216|235|Barcelona
10|Sant Martí|69|Diagonal Mar i el Front Marítim del Poblenou|216|236|Barcelona
10|Sant Martí|71|Provençals del Poblenou|225|237|Barcelona
