codigo_provincia|codigo_poblacion|poblacion|codigo_distrito|codigo_sector|codigo_subsector|mesa|letra1|letra2|codigo_local|numero|local_electoral|dirección|dirección2|fecha|elecciones
08|058|CASTELLET I LA GORNAL|01|001|1|A|A|Z|080580001|1|EDIF. MUNICIPAL NIU DE L'ORENETA|C MAJOR (MASUQUES) 22 MASUQUES (LES) 08729 CASTELLET I LA GORNAL BARCELONA||2023-07-23|generales
08|058|CASTELLET I LA GORNAL|01|001|2|B|A|L|080580004|1|"SALA POLIVALENT ""MONTSERRAT ROIG"""|C ESGLÉSIA (L') 13 GORNAL (LA) 08729 CASTELLET I LA GORNAL BARCELONA||2023-07-23|generales
08|058|CASTELLET I LA GORNAL|01|001|2|C|M|Z|080580004|1|"SALA POLIVALENT ""MONTSERRAT ROIG"""|C ESGLÉSIA (L') 13 GORNAL (LA) 08729 CASTELLET I LA GORNAL BARCELONA||2023-07-23|generales
08|059|CASTELLFOLLIT DEL BOIX|01|001||U|A|Z|080590001|1|ESCUELA RURAL MIXTA|. ESCOLES S/N 08255 CASTELLFOLLIT DEL BOIX BARCELONA||2023-07-23|generales
08|060|CASTELLFOLLIT DE RIUBREGÓS|01|001||U|A|Z|080600001|1|CENTRO SOCIAL|C MAJOR 1 08283 CASTELLFOLLIT DE RIUBREGÓS BARCELONA||2023-07-23|generales
08|061|CASTELLGALÍ|01|001||A|A|F|080610001|1|C.P.S. MIQUEL DE CASTELLGALI|AV MONTSERRAT S/N 08297 CASTELLGALÍ BARCELONA||2023-07-23|generales
08|061|CASTELLGALÍ|01|001||B|G|O|080610001|1|C.P.S. MIQUEL DE CASTELLGALI|AV MONTSERRAT S/N 08297 CASTELLGALÍ BARCELONA||2023-07-23|generales
08|061|CASTELLGALÍ|01|001||C|P|Z|080610001|1|C.P.S. MIQUEL DE CASTELLGALI|AV MONTSERRAT S/N 08297 CASTELLGALÍ BARCELONA||2023-07-23|generales
08|062|CASTELLNOU DE BAGES|01|001||A|A|K|080620001|1|AJUNTAMENT|. IGLESIA S/N 08251 CASTELLNOU DE BAGES BARCELONA||2023-07-23|generales
08|062|CASTELLNOU DE BAGES|01|001||B|L|Z|080620001|1|AJUNTAMENT|. IGLESIA S/N 08251 CASTELLNOU DE BAGES BARCELONA||2023-07-23|generales
08|063|CASTELLOLÍ|01|001||U|A|Z|080630001|1|LA COOPERATIVA|AV UNIÓ (DE LA) 29 08719 CASTELLOLÍ BARCELONA||2023-07-23|generales
08|064|CASTELLTERÇOL|01|001||A|A|K|080640001|1|ESCOLES VELLES|PL ESTUDIS 6 08183 CASTELLTERÇOL BARCELONA||2023-07-23|generales
08|064|CASTELLTERÇOL|01|001||B|L|Z|080640001|1|ESCOLES VELLES|PL ESTUDIS 6 08183 CASTELLTERÇOL BARCELONA||2023-07-23|generales
08|064|CASTELLTERÇOL|01|002||A|A|K|080640001|1|ESCOLES VELLES|PL ESTUDIS 6 08183 CASTELLTERÇOL BARCELONA||2023-07-23|generales
08|064|CASTELLTERÇOL|01|002||B|L|Z|080640001|1|ESCOLES VELLES|PL ESTUDIS 6 08183 CASTELLTERÇOL BARCELONA||2023-07-23|generales
08|065|CASTELLVÍ DE LA MARCA|01|001||A|A|K|080650001|1|EDIFICI POLIVALENT MUNICIPAL|C ANSELM CLAVÉ 11 MUNIA (LA) 08732 CASTELLVÍ DE LA MARCA BARCELONA||2023-07-23|generales
08|065|CASTELLVÍ DE LA MARCA|01|001||B|L|Z|080650001|1|EDIFICI POLIVALENT MUNICIPAL|C ANSELM CLAVÉ 11 MUNIA (LA) 08732 CASTELLVÍ DE LA MARCA BARCELONA||2023-07-23|generales
08|066|CASTELLVÍ DE ROSANES|01|001|1|A|A|K|080660004|1|CASAL DE LA GENT GRAN|PL EUROPA (D') S/N 08769 CASTELLVÍ DE ROSANES BARCELONA||2023-07-23|generales
08|066|CASTELLVÍ DE ROSANES|01|001|1|B|L|Z|080660004|1|CASAL DE LA GENT GRAN|PL EUROPA (D') S/N 08769 CASTELLVÍ DE ROSANES BARCELONA||2023-07-23|generales
08|066|CASTELLVÍ DE ROSANES|01|001|2|C|A|Z|080660001|1|CENTRE CIVIC CAN SUNYER|C SANT LLORENÇ DE MORUNYS 6 B CAN SUNYER DEL PALAU 08769 CASTELLVÍ DE ROSANES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|001||A|A|L|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|001||B|M|Z|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|002||A|A|L|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|002||B|M|Z|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|003||A|A|L|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|003||B|M|Z|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|004||A|A|G|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|004||B|H|Q|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|067|CENTELLES|01|004||C|R|Z|080670003|1|ESCOLES PUBLIQUES ILDEFONS CERDA|AV ESCOLES 22 08540 CENTELLES BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|001||A|A|F|080680005|1|CENTRE CIVIC L'ATENEU|PL TORRENT DE LA MALADONA 1 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|001||B|G|O|080680005|1|CENTRE CIVIC L'ATENEU|PL TORRENT DE LA MALADONA 1 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|001||C|P|Z|080680005|1|CENTRE CIVIC L'ATENEU|PL TORRENT DE LA MALADONA 1 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|002||A|A|F|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|002||B|G|O|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|002||C|P|Z|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|003||A|A|K|080680004|1|GIMNÀS ESCOLA NOVA|C FONT DE CAN ESTEVE (DE LA) 29 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|003||B|L|Z|080680004|1|GIMNÀS ESCOLA NOVA|C FONT DE CAN ESTEVE (DE LA) 29 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|004||A|A|F|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|004||B|G|O|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|004||C|P|Z|080680003|1|PAVELLÓ POLIESPORTIU MUNICIPAL XAVIER BALLBER|AV CATALUNYA (CERVELLÓ) 19 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|068|CERVELLÓ|01|005||U|A|Z|080680004|1|GIMNÀS ESCOLA NOVA|C FONT DE CAN ESTEVE (DE LA) 29 08758 CERVELLÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|001||A|A|K|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|001||B|L|Z|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|003||A|A|F|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|003||B|G|M|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|003||C|N|Z|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|004||A|A|K|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|069|COLLBATÓ|01|004||B|L|Z|080690001|1|ESCOLA GRADUADA MIXTA LA SALUT|PG ESCOLES (LES) 5 08293 COLLBATÓ BARCELONA||2023-07-23|generales
08|070|COLLSUSPINA|01|001||U|A|Z|080700001|1|BAIXOS AJUNTAMENT|PL MAJOR 3 08178 COLLSUSPINA BARCELONA||2023-07-23|generales
08|071|COPONS|01|001||U|A|Z|080710001|1|LOCAL|C ÀNGEL GUIMERÀ 08 08289 COPONS BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|001||A|A|K|080720005|1|INSTITUT CAN MARGARIT|AV PINS (DELS) 49 B CAN MARGARIT 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|001||B|L|Z|080720005|1|INSTITUT CAN MARGARIT|AV PINS (DELS) 49 B CAN MARGARIT 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|002||A|A|F|080720001|1|ESCOLA JAUME BALMES|C SANT JORDI 27 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|002||B|G|O|080720001|1|ESCOLA JAUME BALMES|C SANT JORDI 27 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|002||C|P|Z|080720001|1|ESCOLA JAUME BALMES|C SANT JORDI 27 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|003||A|A|K|080720006|1|BIBLIOTECA CAN BARÓ|C SANT SALVADOR 25 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|003||B|L|Z|080720006|1|BIBLIOTECA CAN BARÓ|C SANT SALVADOR 25 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|004||U|A|Z|080720007|1|INSTITUT CORBERA DE LLOBREGAT|C ANDROMEDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|005||A|A|K|080720008|1|ESCOLA CAU DE LA GUINEU|C PERE CALDERS 3 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|005||B|L|Z|080720008|1|ESCOLA CAU DE LA GUINEU|C PERE CALDERS 3 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|006||A|A|K|080720009|1|LOCAL SOCIAL CAN LLOPARD|AV ROMA (DE) 2 CAN LLOPARD 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|006||B|L|Z|080720009|1|LOCAL SOCIAL CAN LLOPARD|AV ROMA (DE) 2 CAN LLOPARD 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|007||A|A|K|080720007|1|INSTITUT CORBERA DE LLOBREGAT|C ANDROMEDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|007||B|L|Z|080720007|1|INSTITUT CORBERA DE LLOBREGAT|C ANDROMEDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|008||A|A|K|080720007|1|INSTITUT CORBERA DE LLOBREGAT|C ANDROMEDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|008||B|L|Z|080720007|1|INSTITUT CORBERA DE LLOBREGAT|C ANDROMEDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|009||U|A|Z|080720001|1|ESCOLA JAUME BALMES|C SANT JORDI 27 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|010||A|A|L|080720004|1|ESCOLA EL CORB|C EMPORDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|010||B|M|Z|080720004|1|ESCOLA EL CORB|C EMPORDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|011||A|A|K|080720004|1|ESCOLA EL CORB|C EMPORDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|072|CORBERA DE LLOBREGAT|01|011||B|L|Z|080720004|1|ESCOLA EL CORB|C EMPORDA (DE L') 2 08757 CORBERA DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|001||A|A|F|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|001||B|G|M|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|001||C|N|Z|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|002||A|A|K|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|002||B|L|Z|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|003||A|A|K|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|003||B|L|Z|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|004||A|A|K|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|004||B|L|Z|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|005||U|A|Z|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|006||U|A|Z|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|007||A|A|K|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|007||B|L|Z|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|008||A|A|K|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|008||B|L|Z|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|009||U|A|Z|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|010||A|A|K|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|010||B|L|Z|080730001|1|ESCOLA ANSELM CLAVÉ|C DOCTOR CARULLA 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|011||A|A|K|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|011||B|L|Z|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|012||U|A|Z|080730011|1|GIMNAS CEIP L'ARENY|PG FERROCARRILS CATALANS S/N FEMADES 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|013||A|A|K|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|013||B|L|Z|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|01|014||U|A|Z|080730010|1|ESCOLA ELS PINS|C PIUS XII 17 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|001||A|A|K|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|001||B|L|Z|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|002||A|A|K|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|002||B|L|Z|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|003||A|A|K|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|003||B|L|Z|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|004||A|A|K|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|02|004||B|L|Z|080730002|1|ESCOLA DOLORS ALMEDA|C BALTASAR ORIOL 66 ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|001||A|A|K|080730012|1|ORFEO CATALONIA|C TORRAS I BAGES 62 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|001||B|L|Z|080730012|1|ORFEO CATALONIA|C TORRAS I BAGES 62 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|002||U|A|Z|080730012|1|ORFEO CATALONIA|C TORRAS I BAGES 62 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|003||U|A|Z|080730013|1|ESCOLA IGNASI IGLESIAS|C MARIA BENLLIURE 29 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|004||A|A|K|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|004||B|L|Z|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|005||A|A|K|080730013|1|ESCOLA IGNASI IGLESIAS|C MARIA BENLLIURE 29 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|005||B|L|Z|080730013|1|ESCOLA IGNASI IGLESIAS|C MARIA BENLLIURE 29 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|006||U|A|Z|080730012|1|ORFEO CATALONIA|C TORRAS I BAGES 62 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|007||A|A|K|080730013|1|ESCOLA IGNASI IGLESIAS|C MARIA BENLLIURE 29 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|007||B|L|Z|080730013|1|ESCOLA IGNASI IGLESIAS|C MARIA BENLLIURE 29 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|008||A|A|K|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|008||B|L|Z|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|009||U|A|Z|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|010||A|A|K|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|03|010||B|L|Z|080730003|1|ESCOLA SURIS|C TERRA ALTA S/N FONTSANTA 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|001||A|A|K|080730004|1|ESCOLA ANTONI GAUDÍ|C ARQUITECTE CALZADA S/N ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|001||B|L|Z|080730004|1|ESCOLA ANTONI GAUDÍ|C ARQUITECTE CALZADA S/N ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|002||U|A|Z|080730004|1|ESCOLA ANTONI GAUDÍ|C ARQUITECTE CALZADA S/N ALMEDA MERCADER 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|003||A|A|K|080730005|1|CENTRE CULTURAL GARCÍA-NIETO|C MOSSEN ANDREU 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|003||B|L|Z|080730005|1|CENTRE CULTURAL GARCÍA-NIETO|C MOSSEN ANDREU 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|004||U|A|Z|080730014|1|ESCOLA MOSSÈN JACINT VERDAGUER|AV SALVADOR ALLENDE 14 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|005||U|A|Z|080730014|1|ESCOLA MOSSÈN JACINT VERDAGUER|AV SALVADOR ALLENDE 14 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|006||A|A|K|080730014|1|ESCOLA MOSSÈN JACINT VERDAGUER|AV SALVADOR ALLENDE 14 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|006||B|L|Z|080730014|1|ESCOLA MOSSÈN JACINT VERDAGUER|AV SALVADOR ALLENDE 14 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|007||A|A|K|080730005|1|CENTRE CULTURAL GARCÍA-NIETO|C MOSSEN ANDREU 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
08|073|CORNELLÀ DE LLOBREGAT|04|007||B|L|Z|080730005|1|CENTRE CULTURAL GARCÍA-NIETO|C MOSSEN ANDREU 1 08940 CORNELLÀ DE LLOBREGAT BARCELONA||2023-07-23|generales
