id|pais|poblacion|votos|votosTotales|porcentajeDeVoto|partidoGanador|comunidad|provincia
0000000000000000000dc622|España|Arlanzón|1|307|0.33|PP|Castilla y León|Burgos
0000000000000000000dc686|España|Arraya de Oca|0|36|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dc74e|España|Atapuerca|0|126|0.00|PP|Castilla y León|Burgos
0000000000000000000dc87a|España|Avellanosa de Muñó|0|75|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dc8de|España|Bahabón de Esgueva|0|55|0.00|PP|Castilla y León|Burgos
0000000000000000000dc9a6|España|Baños de Valdearados|0|204|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dca0a|España|Bañuelos de Bureba|0|25|0.00|PP|Castilla y León|Burgos
0000000000000000000dca6e|España|Barbadillo de Herreros|0|94|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dcad2|España|Barbadillo del Mercado|0|92|0.00|PP|Castilla y León|Burgos
0000000000000000000dcb36|España|Barbadillo del Pez|0|45|0.00|PP|Castilla y León|Burgos
0000000000000000000dcbfe|España|Barrio de Muñó|0|19|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dcd2a|España|Barrios de Colina|0|45|0.00|PP|Castilla y León|Burgos
0000000000000000000dcd8e|España|Basconcillos del Tozo|0|201|0.00|PP|Castilla y León|Burgos
0000000000000000000dcdf2|España|Bascuñana|0|19|0.00|PP|Castilla y León|Burgos
0000000000000000000dce56|España|Belbimbre|0|45|0.00|PP|Castilla y León|Burgos
0000000000000000000dceba|España|Belorado|1|974|0.10|PP|Castilla y León|Burgos
0000000000000000000dcf82|España|Berberana|0|33|0.00|PP|Castilla y León|Burgos
0000000000000000000dcfe6|España|Berlangas de Roa|0|129|0.00|PP|Castilla y León|Burgos
0000000000000000000dd04a|España|Berzosa de Bureba|0|21|0.00|PP|Castilla y León|Burgos
0000000000000000000dd112|España|Bozoó|0|65|0.00|PP|Castilla y León|Burgos
0000000000000000000dd176|España|Brazacorta|0|33|0.00|PP|Castilla y León|Burgos
0000000000000000000dd1da|España|Briviesca|13|3351|0.39|PP|Castilla y León|Burgos
0000000000000000000dd23e|España|Bugedo|0|119|0.00|PP|Castilla y León|Burgos
0000000000000000000dd2a2|España|Buniel|3|329|0.91|PP|Castilla y León|Burgos
0000000000000000000dd306|España|Burgos|217|98567|0.22|PP|Castilla y León|Burgos
0000000000000000000dd36a|España|Busto de Bureba|2|115|1.74|PP|Castilla y León|Burgos
0000000000000000000dd3ce|España|Cabañes de Esgueva|0|124|0.00|PP|Castilla y León|Burgos
0000000000000000000dd432|España|Cabezón de la Sierra|0|37|0.00|PP|Castilla y León|Burgos
0000000000000000000dd4fa|España|Caleruega|0|221|0.00|PP|Castilla y León|Burgos
0000000000000000000dd55e|España|Campillo de Aranda|0|97|0.00|PP|Castilla y León|Burgos
0000000000000000000dd5c2|España|Campolara|0|35|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dd626|España|Canicosa de la Sierra|1|271|0.37|PP|Castilla y León|Burgos
0000000000000000000dd68a|España|Cantabrana|0|16|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dd752|España|Carazo|0|37|0.00|PP|Castilla y León|Burgos
0000000000000000000dd7b6|España|Carcedo de Bureba|0|29|0.00|PP|Castilla y León|Burgos
0000000000000000000dd81a|España|Carcedo de Burgos|1|305|0.33|PSOE|Castilla y León|Burgos
0000000000000000000dd87e|España|Cardeñadijo|1|784|0.13|PP|Castilla y León|Burgos
0000000000000000000dd8e2|España|Cardeñajimeno|2|689|0.29|PP|Castilla y León|Burgos
0000000000000000000dd946|España|Cardeñuela Riopico|0|71|0.00|PP|Castilla y León|Burgos
0000000000000000000dd9aa|España|Carrias|0|15|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dda0e|España|Cascajares de Bureba|0|19|0.00|PCTE|Castilla y León|Burgos
0000000000000000000dda72|España|Cascajares de la Sierra|0|25|0.00|PP|Castilla y León|Burgos
0000000000000000000ddad6|España|Castellanos de Castro|0|41|0.00|PP|Castilla y León|Burgos
0000000000000000000ddc66|España|Castil de Peones|0|23|0.00|PP|Castilla y León|Burgos
0000000000000000000ddc02|España|Castildelgado|0|30|0.00|PP|Castilla y León|Burgos
0000000000000000000ddcca|España|Castrillo de la Reina|0|120|0.00|PP|Castilla y León|Burgos
0000000000000000000ddd2e|España|Castrillo de la Vega|1|332|0.30|PP|Castilla y León|Burgos
0000000000000000000dde5a|España|Castrillo de Riopisuerga|0|39|0.00|PSOE|Castilla y León|Burgos
0000000000000000000ddd92|España|Castrillo del Val|1|507|0.20|PP|Castilla y León|Burgos
0000000000000000000ddf22|España|Castrillo Mota de Judíos|0|41|0.00|PP|Castilla y León|Burgos
0000000000000000000ddf86|España|Castrojeriz|1|494|0.20|PP|Castilla y León|Burgos
0000000000000000000dd496|España|Cavia|0|181|0.00|PP|Castilla y León|Burgos
0000000000000000000de04e|España|Cayuela|1|121|0.83|PP|Castilla y León|Burgos
0000000000000000000de0b2|España|Cebrecos|0|48|0.00|PP|Castilla y León|Burgos
0000000000000000000de116|España|Celada del Camino|0|56|0.00|PP|Castilla y León|Burgos
0000000000000000000de242|España|Cerezo de Río Tirón|1|318|0.31|PP|Castilla y León|Burgos
0000000000000000000de30a|España|Cerratón de Juarros|1|38|2.63|PP|Castilla y León|Burgos
0000000000000000000de36e|España|Ciadoncha|0|56|0.00|PP|Castilla y León|Burgos
0000000000000000000de3d2|España|Cillaperlata|0|27|0.00|PP|Castilla y León|Burgos
0000000000000000000de436|España|Cilleruelo de Abajo|0|155|0.00|PP|Castilla y León|Burgos
0000000000000000000de49a|España|Cilleruelo de Arriba|0|37|0.00|PP|Castilla y León|Burgos
0000000000000000000de4fe|España|Ciruelos de Cervera|0|78|0.00|PP|Castilla y León|Burgos
0000000000000000000de62a|España|Cogollos|1|343|0.29|PSOE|Castilla y León|Burgos
0000000000000000000de68e|España|Condado de Treviño|2|670|0.30|PSOE|Castilla y León|Burgos
0000000000000000000de6f2|España|Contreras|0|62|0.00|PP|Castilla y León|Burgos
0000000000000000000de7ba|España|Coruña del Conde|0|70|0.00|PP|Castilla y León|Burgos
0000000000000000000de81e|España|Covarrubias|0|336|0.00|PP|Castilla y León|Burgos
0000000000000000000de882|España|Cubillo del Campo|2|61|3.28|PP|Castilla y León|Burgos
0000000000000000000de8e6|España|Cubo de Bureba|1|59|1.69|PP|Castilla y León|Burgos
0000000000000000000dea76|España|Cuevas de San Clemente|0|30|0.00|PSOE|Castilla y León|Burgos
0000000000000000000deada|España|Encío|0|34|0.00|PSOE|Castilla y León|Burgos
0000000000000000000deba2|España|Espinosa de Cervera|0|58|0.00|PP|Castilla y León|Burgos
0000000000000000000dec6a|España|Espinosa de los Monteros|2|991|0.20|PSOE|Castilla y León|Burgos
0000000000000000000dec06|España|Espinosa del Camino|0|31|0.00|PP|Castilla y León|Burgos
0000000000000000000decce|España|Estépar|0|439|0.00|PP|Castilla y León|Burgos
0000000000000000000ded96|España|Fontioso|0|38|0.00|PP|Castilla y León|Burgos
0000000000000000000dedfa|España|Frandovínez|0|67|0.00|PP|Castilla y León|Burgos
0000000000000000000dee5e|España|Fresneda de la Sierra Tirón|1|71|1.41|PSOE|Castilla y León|Burgos
0000000000000000000deec2|España|Fresneña|0|48|0.00|PP|Castilla y León|Burgos
0000000000000000000def26|España|Fresnillo de las Dueñas|0|388|0.00|PP|Castilla y León|Burgos
0000000000000000000def8a|España|Fresno de Río Tirón|0|127|0.00|PP|Castilla y León|Burgos
0000000000000000000defee|España|Fresno de Rodilla|0|35|0.00|VOX|Castilla y León|Burgos
0000000000000000000df052|España|Frías|0|166|0.00|PSOE|Castilla y León|Burgos
0000000000000000000df0b6|España|Fuentebureba|0|32|0.00|PP|Castilla y León|Burgos
0000000000000000000df11a|España|Fuentecén|0|129|0.00|Empate|Castilla y León|Burgos
0000000000000000000df17e|España|Fuentelcésped|0|137|0.00|PP|Castilla y León|Burgos
0000000000000000000df1e2|España|Fuentelisendo|0|76|0.00|PP|Castilla y León|Burgos
0000000000000000000df246|España|Fuentemolinos|0|73|0.00|PSOE|Castilla y León|Burgos
0000000000000000000df2aa|España|Fuentenebro|0|84|0.00|PP|Castilla y León|Burgos
0000000000000000000df30e|España|Fuentespina|0|486|0.00|PP|Castilla y León|Burgos
0000000000000000000df3d6|España|Galbarros|0|17|0.00|PP|Castilla y León|Burgos
0000000000000000000df5ca|España|Grijalba|1|65|1.54|PP|Castilla y León|Burgos
0000000000000000000df62e|España|Grisaleña|0|32|0.00|PSOE|Castilla y León|Burgos
0000000000000000000df6f6|España|Gumiel de Izán|0|374|0.00|PSOE|Castilla y León|Burgos
0000000000000000000df75a|España|Gumiel de Mercado|0|169|0.00|PP|Castilla y León|Burgos
0000000000000000000df822|España|Hacinas|0|105|0.00|PP|Castilla y León|Burgos
0000000000000000000df886|España|Haza|0|24|0.00|PP|Castilla y León|Burgos
0000000000000000000dfa16|España|Hontanas|2|43|4.65|PP|Castilla y León|Burgos
0000000000000000000dfa7a|España|Hontangas|0|70|0.00|PP|Castilla y León|Burgos
0000000000000000000dfb42|España|Hontoria de la Cantera|1|109|0.92|PP|Castilla y León|Burgos
0000000000000000000dfc0a|España|Hontoria de Valdearados|1|109|0.92|PP|Castilla y León|Burgos
0000000000000000000dfba6|España|Hontoria del Pinar|1|434|0.23|PP|Castilla y León|Burgos
0000000000000000000dfd36|España|Hornillos del Camino|0|39|0.00|PP|Castilla y León|Burgos
0000000000000000000dfdfe|España|Hortigüela|1|82|1.22|PP|Castilla y León|Burgos
0000000000000000000dfe62|España|Hoyales de Roa|0|148|0.00|PP|Castilla y León|Burgos
0000000000000000000dff2a|España|Huérmeces|0|111|0.00|PP|Castilla y León|Burgos
0000000000000000000dff8e|España|Huerta de Arriba|1|107|0.93|PP|Castilla y León|Burgos
0000000000000000000dfff2|España|Huerta de Rey|3|538|0.56|PP|Castilla y León|Burgos
0000000000000000000e0056|España|Humada|0|90|0.00|PP|Castilla y León|Burgos
0000000000000000000e00ba|España|Hurones|0|41|0.00|PP|Castilla y León|Burgos
0000000000000000000e011e|España|Ibeas de Juarros|1|813|0.12|PP|Castilla y León|Burgos
0000000000000000000e0182|España|Ibrillos|0|23|0.00|PP|Castilla y León|Burgos
0000000000000000000e01e6|España|Iglesiarrubia|1|39|2.56|PP|Castilla y León|Burgos
0000000000000000000e024a|España|Iglesias|0|100|0.00|PP|Castilla y León|Burgos
0000000000000000000e02ae|España|Isar|0|216|0.00|PP|Castilla y León|Burgos
0000000000000000000e0312|España|Itero del Castillo|0|61|0.00|PP|Castilla y León|Burgos
0000000000000000000e0376|España|Jaramillo de la Fuente|1|38|2.63|PP|Castilla y León|Burgos
0000000000000000000e03da|España|Jaramillo Quemado|0|3|0.00|VOX|Castilla y León|Burgos
0000000000000000000e05ce|España|Junta de Traslaloma|0|82|0.00|PP|Castilla y León|Burgos
0000000000000000000e0632|España|Junta de Villalba de Losa|1|65|1.54|PP|Castilla y León|Burgos
0000000000000000000e0696|España|Jurisdicción de Lara|0|38|0.00|PP|Castilla y León|Burgos
0000000000000000000e06fa|España|Jurisdicción de San Zadornil|1|48|2.08|PSOE|Castilla y León|Burgos
0000000000000000000de9ae|España|La Cueva de Roa|0|55|0.00|PP|Castilla y León|Burgos
0000000000000000000df43a|España|La Gallega|0|32|0.00|PP|Castilla y León|Burgos
0000000000000000000dfd9a|España|La Horra|0|186|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e27ca|España|La Puebla de Arganzón|1|278|0.36|PSOE|Castilla y León|Burgos
0000000000000000000e35da|España|La Revilla y Ahedo|1|74|1.35|PP|Castilla y León|Burgos
0000000000000000000e4a8e|España|La Sequera de Haza|0|19|0.00|PP|Castilla y León|Burgos
0000000000000000000e60d2|España|La Vid de Bureba|0|20|0.00|PP|Castilla y León|Burgos
0000000000000000000e606e|España|La Vid y Barrios|1|188|0.53|PP|Castilla y León|Burgos
0000000000000000000dfcd2|España|Las Hormazas|1|78|1.28|PP|Castilla y León|Burgos
0000000000000000000e2ffe|España|Las Quintanillas|2|257|0.78|PP|Castilla y León|Burgos
0000000000000000000e07c2|España|Lerma|1|1415|0.07|PP|Castilla y León|Burgos
0000000000000000000e0826|España|Llano de Bureba|0|40|0.00|PSOE|Castilla y León|Burgos
0000000000000000000dc172|España|Los Altos|0|142|0.00|PP|Castilla y León|Burgos
0000000000000000000dc7b2|España|Los Ausines|0|94|0.00|PP|Castilla y León|Burgos
0000000000000000000dc942|España|Los Balbases|0|218|0.00|PP|Castilla y León|Burgos
0000000000000000000dccc6|España|Los Barrios de Bureba|0|132|0.00|PP|Castilla y León|Burgos
0000000000000000000e088a|España|Madrigal del Monte|0|105|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e08ee|España|Madrigalejo del Monte|2|106|1.89|PP|Castilla y León|Burgos
0000000000000000000e0952|España|Mahamud|1|90|1.11|PP|Castilla y León|Burgos
0000000000000000000e09b6|España|Mambrilla de Castrejón|0|78|0.00|PP|Castilla y León|Burgos
0000000000000000000e0a1a|España|Mambrillas de Lara|1|41|2.44|PSOE|Castilla y León|Burgos
0000000000000000000e0a7e|España|Mamolar|0|19|0.00|Empate|Castilla y León|Burgos
0000000000000000000e0ae2|España|Manciles|0|22|0.00|PP|Castilla y León|Burgos
0000000000000000000e0c72|España|Mazuela|0|41|0.00|PP|Castilla y León|Burgos
0000000000000000000e0d3a|España|Mecerreyes|0|125|0.00|PP|Castilla y León|Burgos
0000000000000000000e0d9e|España|Medina de Pomar|3|3237|0.09|PP|Castilla y León|Burgos
0000000000000000000e0e66|España|Melgar de Ferpoblacionntal|4|938|0.43|PP|Castilla y León|Burgos
0000000000000000000e0f2e|España|Merindad de Cuesta-Urria|0|185|0.00|PP|Castilla y León|Burgos
0000000000000000000e0f92|España|Merindad de Montija|3|443|0.68|PSOE|Castilla y León|Burgos
0000000000000000000f1de2|España|Merindad de Río Ubierna|8|923|0.87|PP|Castilla y León|Burgos
0000000000000000000e0ff6|España|Merindad de Sotoscueva|0|241|0.00|PP|Castilla y León|Burgos
0000000000000000000e105a|España|Merindad de Valdeporres|0|277|0.00|PP|Castilla y León|Burgos
0000000000000000000e10be|España|Merindad de Valdivielso|0|280|0.00|PP|Castilla y León|Burgos
0000000000000000000e1122|España|Milagros|0|256|0.00|PP|Castilla y León|Burgos
0000000000000000000e1186|España|Miranda de Ebro|45|17895|0.25|PSOE|Castilla y León|Burgos
0000000000000000000e11ea|España|Miraveche|1|69|1.45|PP|Castilla y León|Burgos
0000000000000000000e124e|España|Modúbar de la Emparedada|1|421|0.24|PSOE|Castilla y León|Burgos
0000000000000000000e1316|España|Monasterio de la Sierra|0|35|0.00|PP|Castilla y León|Burgos
0000000000000000000e137a|España|Monasterio de Rodilla|0|119|0.00|PP|Castilla y León|Burgos
0000000000000000000e13de|España|Moncalvillo|0|54|0.00|PP|Castilla y León|Burgos
0000000000000000000e1442|España|Monterrubio de la Demanda|0|48|0.00|PP|Castilla y León|Burgos
0000000000000000000e14a6|España|Montorio|1|97|1.03|PP|Castilla y León|Burgos
0000000000000000000e150a|España|Moradillo de Roa|0|130|0.00|PP|Castilla y León|Burgos
0000000000000000000e156e|España|Nava de Roa|0|125|0.00|PP|Castilla y León|Burgos
0000000000000000000e15d2|España|Navas de Bureba|0|19|0.00|PP|Castilla y León|Burgos
0000000000000000000e1636|España|Nebreda|0|48|0.00|PP|Castilla y León|Burgos
0000000000000000000e169a|España|Neila|0|91|0.00|PP|Castilla y León|Burgos
0000000000000000000e17c6|España|Olmedillo de Roa|0|112|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e182a|España|Olmillos de Muñó|0|25|0.00|PP|Castilla y León|Burgos
0000000000000000000e18f2|España|Oña|1|516|0.19|PP|Castilla y León|Burgos
0000000000000000000e1956|España|Oquillas|0|32|0.00|PP|Castilla y León|Burgos
0000000000000000000e1a1e|España|Orbaneja Riopico|1|179|0.56|PP|Castilla y León|Burgos
0000000000000000000e1a82|España|Padilla de Abajo|0|50|0.00|PP|Castilla y León|Burgos
0000000000000000000e1ae6|España|Padilla de Arriba|0|60|0.00|PP|Castilla y León|Burgos
0000000000000000000e1b4a|España|Padrones de Bureba|0|37|0.00|Empate|Castilla y León|Burgos
0000000000000000000e1c12|España|Palacios de la Sierra|0|442|0.00|PP|Castilla y León|Burgos
0000000000000000000e1c76|España|Palacios de Riopisuerga|1|15|6.67|Empate|Castilla y León|Burgos
0000000000000000000e1cda|España|Palazuelos de la Sierra|0|72|0.00|PP|Castilla y León|Burgos
0000000000000000000e1d3e|España|Palazuelos de Muñó|0|44|0.00|PP|Castilla y León|Burgos
0000000000000000000e1da2|España|Pampliega|2|220|0.91|PSOE|Castilla y León|Burgos
0000000000000000000e1e06|España|Pancorbo|0|250|0.00|PP|Castilla y León|Burgos
0000000000000000000e1ece|España|Pardilla|0|77|0.00|PP|Castilla y León|Burgos
0000000000000000000e1f96|España|Partido de la Sierra en Tobalina|0|70|0.00|PP|Castilla y León|Burgos
0000000000000000000e1ffa|España|Pedrosa de Duero|2|229|0.87|PP|Castilla y León|Burgos
0000000000000000000e2126|España|Pedrosa de Río Úrbel|0|201|0.00|PP|Castilla y León|Burgos
0000000000000000000e205e|España|Pedrosa del Páramo|0|75|0.00|PP|Castilla y León|Burgos
0000000000000000000e20c2|España|Pedrosa del Príncipe|1|137|0.73|PP|Castilla y León|Burgos
0000000000000000000e21ee|España|Peñaranda de Duero|2|301|0.66|PP|Castilla y León|Burgos
0000000000000000000e2252|España|Peral de Arlanza|0|132|0.00|PP|Castilla y León|Burgos
0000000000000000000e237e|España|Piérnigas|0|30|0.00|PP|Castilla y León|Burgos
0000000000000000000e23e2|España|Pineda de la Sierra|0|81|0.00|PP|Castilla y León|Burgos
0000000000000000000e2446|España|Pineda Trasmonte|0|85|0.00|PP|Castilla y León|Burgos
0000000000000000000e24aa|España|Pinilla de los Barruecos|0|79|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e250e|España|Pinilla de los Moros|0|24|0.00|PP|Castilla y León|Burgos
0000000000000000000e2572|España|Pinilla Trasmonte|1|104|0.96|PP|Castilla y León|Burgos
0000000000000000000e263a|España|Poza de la Sal|0|201|0.00|PP|Castilla y León|Burgos
0000000000000000000e269e|España|Prádanos de Bureba|1|43|2.33|PP|Castilla y León|Burgos
0000000000000000000e2702|España|Pradoluengo|5|770|0.65|PSOE|Castilla y León|Burgos
0000000000000000000e2766|España|Presencio|0|138|0.00|PP|Castilla y León|Burgos
0000000000000000000e282e|España|Puentedura|0|90|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e28f6|España|Quemada|0|139|0.00|PP|Castilla y León|Burgos
0000000000000000000e29be|España|Quintana del Pidio|0|95|0.00|PP|Castilla y León|Burgos
0000000000000000000e295a|España|Quintanabureba|0|23|0.00|PP|Castilla y León|Burgos
0000000000000000000e2a86|España|Quintanaélez|0|36|0.00|PP|Castilla y León|Burgos
0000000000000000000e2c16|España|Quintanaortuño|0|165|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e2c7a|España|Quintanapalla|0|61|0.00|PP|Castilla y León|Burgos
0000000000000000000e2cde|España|Quintanar de la Sierra|1|930|0.11|PP|Castilla y León|Burgos
0000000000000000000e2e0a|España|Quintanavides|0|57|0.00|PSOE|Castilla y León|Burgos
0000000000000000000e2ed2|España|Quintanilla de la Mata|1|78|1.28|PSOE|Castilla y León|Burgos
0000000000000000000f1bee|España|Quintanilla del Agua y Tordueles|1|219|0.46|PP|Castilla y León|Burgos
0000000000000000000e2f36|España|Quintanilla del Coco|0|36|0.00|PP|Castilla y León|Burgos
0000000000000000000e3062|España|Quintanilla San García|0|55|0.00|PP|Castilla y León|Burgos
